2.56 8:10:0:2
5.98 8:10:0:27
3.77 8:10:0:48
5.44 8:10:1:11
1.23 8:10:1:25
6.39 8:10:1:50
15.97 8:10:2:25
1.27 8:10:2:39
14.93 8:10:3:13
24.66 8:10:3:55
1.96 8:10:4:11
2.28 8:10:4:29
1.21 8:10:4:42
1.04 8:10:4:54
1.06 8:10:5:6
1.17 8:10:5:19
1.24 8:10:5:33
1.29 8:10:5:47
1.19 8:10:6:0
1.43 8:10:6:15
2.22 8:10:6:33
1.33 8:10:6:47
1.17 8:10:7:0
1.72 8:10:7:16
1.93 8:10:7:32
2.56 8:10:7:51
1.18 8:10:8:4
1.28 8:10:8:18
1 8:10:8:29
3.74 8:10:8:50
1.96 8:10:9:6
1.18 8:10:9:20
1.35 8:10:9:34
1.81 8:10:9:50
1.18 8:10:10:3
1.67 8:10:10:19
1.92 8:10:10:36
14.67 8:10:11:10
8.2 8:10:11:37
1.13 8:10:11:50
1.81 8:10:12:6
1.15 8:10:12:19
2.05 8:10:12:36
22.4 8:10:13:16
3.86 8:10:13:37
1.17 8:10:13:50
23.16 8:10:14:31
14.58 8:10:15:4
3.31 8:10:15:24
2.87 8:10:15:44
12.53 8:10:16:16
1.36 8:10:16:30
1.27 8:10:16:44
1.88 8:10:17:0
21.76 8:10:17:40
2.89 8:10:17:59
1.04 8:10:18:11
1.44 8:10:18:25
1.43 8:10:18:40
4.44 8:10:19:2
1.47 8:10:19:17
1.51 8:10:19:32
1.08 8:10:19:45
1.24 8:10:19:58
10.28 8:10:20:28
1.44 8:10:20:43
1.11 8:10:20:56
4.61 8:10:21:18
1.6 8:10:21:33
2.68 8:10:21:52
8.01 8:10:22:20
2.44 8:10:22:38
2.94 8:10:22:57
1.66 8:10:23:13
1.07 8:10:23:25
1.47 8:10:23:40
1.48 8:10:23:55
1.49 8:10:24:10
6.76 8:10:24:35
1.06 8:10:24:48
3.32 8:10:25:8
20.73 8:10:25:46
9.57 8:10:26:15
1.71 8:10:26:31
1.33 8:10:26:45
1.57 8:10:27:1
9.77 8:10:27:30
2.17 8:10:27:47
1.99 8:10:28:4
1.15 8:10:28:17
1.84 8:10:28:34
3.48 8:10:28:54
1.82 8:10:29:10
2.11 8:10:29:28
1.14 8:10:29:40
1 8:10:29:51
1.91 8:10:30:8
1.08 8:10:30:20
1.16 8:10:30:33
1.18 8:10:30:46
1.32 8:10:31:1
2.68 8:10:31:19
4.12 8:10:31:41
20.32 8:10:32:19
1.63 8:10:32:35
6.78 8:10:33:1
2.28 8:10:33:18
1.3 8:10:33:32
1.92 8:10:33:49
6.96 8:10:34:15
20.13 8:10:34:53
1.06 8:10:35:5
1.31 8:10:35:19
1.47 8:10:35:34
5.04 8:10:35:57
1.68 8:10:36:13
1.72 8:10:36:29
7.88 8:10:36:56
2.4 8:10:37:14
27.03 8:10:37:57
1.52 8:10:38:12
2.62 8:10:38:31
1 8:10:38:41
2.35 8:10:38:59
1.39 8:10:39:14
1.34 8:10:39:28
1.18 8:10:39:41
18.58 8:10:40:18
1.03 8:10:40:30
2.64 8:10:40:48
3.89 8:10:41:10
1.13 8:10:41:22
1.66 8:10:41:38
1.04 8:10:41:50
3.59 8:10:42:11
2.33 8:10:42:29
24.14 8:10:43:10
8.9 8:10:43:38
12.03 8:10:44:9
2.47 8:10:44:28
4.2 8:10:44:49
1.32 8:10:45:4
2 8:10:45:20
3.07 8:10:45:40
4.49 8:10:46:2
23.19 8:10:46:43
2.13 8:10:47:0
2.02 8:10:47:17
10.88 8:10:47:47
1.07 8:10:48:0
5.28 8:10:48:23
1.45 8:10:48:38
3.32 8:10:48:58
1.87 8:10:49:15
28.04 8:10:49:58
2.64 8:10:50:17
2.9 8:10:50:36
1.1 8:10:50:48
1.32 8:10:51:3
20.21 8:10:51:41
3.44 8:10:52:1
1.05 8:10:52:13
1.61 8:10:52:29
4.89 8:10:52:52
1.52 8:10:53:7
5.76 8:10:53:31
2.73 8:10:53:50
1.21 8:10:54:3
5.69 8:10:54:28
2.22 8:10:54:45
1.64 8:10:55:1
3.19 8:10:55:21
1.49 8:10:55:36
7.33 8:10:56:2
3.26 8:10:56:22
1.38 8:10:56:37
5.88 8:10:57:1
1.17 8:10:57:14
1.41 8:10:57:29
1.09 8:10:57:41
2.95 8:10:58:1
1.19 8:10:58:14
7.82 8:10:58:41
1.46 8:10:58:56
1.1 8:10:59:8
1.01 8:10:59:20
13.74 8:10:59:53
