2.67 11:14:0:6
3.34 11:14:0:27
1 11:14:0:38
7.49 11:14:1:4
7.86 11:14:1:31
2.02 11:14:1:48
5.7 11:14:2:12
1.37 11:14:2:27
2.64 11:14:2:45
1.84 11:14:3:2
1.07 11:14:3:14
1.11 11:14:3:26
2.23 11:14:3:44
6.43 11:14:4:9
1.21 11:14:4:23
6.56 11:14:4:48
4.05 11:14:5:10
4.37 11:14:5:32
1.37 11:14:5:47
2.4 11:14:6:4
1.91 11:14:6:21
1.63 11:14:6:36
1.2 11:14:6:50
28.37 11:14:7:33
9.21 11:14:8:2
2.9 11:14:8:21
3.44 11:14:8:42
1.38 11:14:8:56
2.39 11:14:9:14
30.86 11:14:9:59
12.26 11:14:10:31
1.22 11:14:10:44
1.01 11:14:10:56
2.33 11:14:11:13
1.03 11:14:11:25
3.25 11:14:11:45
2.2 11:14:12:3
1 11:14:12:13
2.96 11:14:12:33
1.96 11:14:12:49
2.14 11:14:13:7
3.65 11:14:13:28
2.61 11:14:13:46
1 11:14:13:57
2.78 11:14:14:16
3.44 11:14:14:36
1.1 11:14:14:49
1.21 11:14:15:2
1.06 11:14:15:14
1.43 11:14:15:29
1.93 11:14:15:45
1.44 11:14:16:0
1.15 11:14:16:13
1.03 11:14:16:25
5.26 11:14:16:48
1.35 11:14:17:3
2.91 11:14:17:22
1.46 11:14:17:37
1.5 11:14:17:52
1.37 11:14:18:6
1.04 11:14:18:18
1.73 11:14:18:34
4.09 11:14:18:56
1.65 11:14:19:11
1.27 11:14:19:25
1.24 11:14:19:39
2 11:14:19:56
2.18 11:14:20:13
3.61 11:14:20:34
1.6 11:14:20:49
1.53 11:14:21:4
2.66 11:14:21:23
2.44 11:14:21:41
2.38 11:14:21:59
1.05 11:14:22:11
1.83 11:14:22:27
6.9 11:14:22:54
1.78 11:14:23:9
1.58 11:14:23:25
1.76 11:14:23:41
2.94 11:14:24:0
1.13 11:14:24:13
3.27 11:14:24:33
4.84 11:14:24:56
24.31 11:14:25:37
1.4 11:14:25:52
1.43 11:14:26:7
6.34 11:14:26:31
4.66 11:14:26:54
12.83 11:14:27:26
2.58 11:14:27:45
4.83 11:14:28:8
1.2 11:14:28:21
8.69 11:14:28:49
1.41 11:14:29:4
4.15 11:14:29:25
2.28 11:14:29:43
14.88 11:14:30:17
1.24 11:14:30:31
2.29 11:14:30:49
1.14 11:14:31:1
2.49 11:14:31:20
1.97 11:14:31:37
2.25 11:14:31:54
1.54 11:14:32:9
2.67 11:14:32:28
4.99 11:14:32:51
1.56 11:14:33:6
1 11:14:33:17
1.17 11:14:33:30
1 11:14:33:41
2.41 11:14:33:59
7.59 11:14:34:26
2.39 11:14:34:44
2.64 11:14:35:2
1.21 11:14:35:16
6.16 11:14:35:41
2.12 11:14:35:58
1.4 11:14:36:12
1.23 11:14:36:26
1.37 11:14:36:40
1.29 11:14:36:54
2.52 11:14:37:13
1.48 11:14:37:28
2.33 11:14:37:46
2.7 11:14:38:5
2.01 11:14:38:21
7.12 11:14:38:47
1.62 11:14:39:3
1.36 11:14:39:17
1.55 11:14:39:32
1.71 11:14:39:48
2.46 11:14:40:7
3.31 11:14:40:27
1.63 11:14:40:42
8.02 11:14:41:10
1.08 11:14:41:22
21.32 11:14:42:1
1.01 11:14:42:12
1.73 11:14:42:28
1.13 11:14:42:41
6.67 11:14:43:6
6 11:14:43:31
1.33 11:14:43:45
3.37 11:14:44:6
1.4 11:14:44:20
1.37 11:14:44:34
6.62 11:14:45:0
1.56 11:14:45:15
1.27 11:14:45:29
1.14 11:14:45:42
1.2 11:14:45:55
27.04 11:14:46:38
1.23 11:14:46:52
1.46 11:14:47:7
1.09 11:14:47:19
1.85 11:14:47:35
31.73 11:14:48:21
2.63 11:14:48:40
1.94 11:14:48:56
1.19 11:14:49:10
1.69 11:14:49:25
7.76 11:14:49:52
1.11 11:14:50:5
4.34 11:14:50:27
22.94 11:14:51:7
15.27 11:14:51:42
1.39 11:14:51:56
1.8 11:14:52:12
2.18 11:14:52:30
13.54 11:14:53:3
2.25 11:14:53:20
4.54 11:14:53:43
4.67 11:14:54:6
1 11:14:54:26
1.22 11:14:54:39
1.48 11:14:54:54
1.58 11:14:55:10
1.26 11:14:55:23
2.04 11:14:55:40
1.12 11:14:55:53
3.19 11:14:56:13
9.02 11:14:56:41
1.4 11:14:56:56
1.51 11:14:57:11
1.27 11:14:57:25
1.21 11:14:57:38
1.09 11:14:57:51
2.27 11:14:58:8
1.11 11:14:58:21
2.09 11:14:58:38
18.9 11:14:59:16
2.1 11:14:59:33
2.55 11:14:59:51
