1.42 11:17:0:0
1.84 11:17:0:17
13.22 11:17:0:49
3.02 11:17:1:9
1 11:17:1:20
1.6 11:17:1:35
2.02 11:17:1:52
2.73 11:17:2:11
1.23 11:17:2:25
2.8 11:17:2:44
1.75 11:17:3:0
1.11 11:17:3:12
2.15 11:17:3:30
1.77 11:17:3:46
17.17 11:17:4:22
1.77 11:17:4:38
1.23 11:17:4:51
1.03 11:17:5:3
1.57 11:17:5:18
20.21 11:17:5:57
2.33 11:17:6:15
7.1 11:17:6:41
2 11:17:6:58
1.34 11:17:7:12
2.21 11:17:7:29
2.96 11:17:7:49
1.28 11:17:8:3
21.43 11:17:8:42
19.81 11:17:9:20
3.77 11:17:9:41
3.03 11:17:10:0
24.26 11:17:10:41
1.33 11:17:10:56
8.65 11:17:11:24
5.35 11:17:11:47
27.47 11:17:12:31
1.84 11:17:12:47
2.41 11:17:13:5
1.73 11:17:13:21
1 11:17:13:39
1 11:17:13:49
1.9 11:17:14:6
1 11:17:14:21
3.06 11:17:14:41
1.34 11:17:14:55
1.56 11:17:15:10
1.15 11:17:15:23
1.26 11:17:15:37
1.39 11:17:15:53
1.05 11:17:16:4
1 11:17:16:14
1.62 11:17:16:30
3.54 11:17:16:50
2.95 11:17:17:10
1.34 11:17:17:24
5.42 11:17:17:48
22.21 11:17:18:28
2.15 11:17:18:45
1.57 11:17:19:0
1.33 11:17:19:15
3.1 11:17:19:34
2.5 11:17:19:52
1.12 11:17:20:5
2.88 11:17:20:24
7.03 11:17:20:51
1.07 11:17:21:3
2.22 11:17:21:21
1.02 11:17:21:32
1.07 11:17:21:44
2.82 11:17:22:3
1.37 11:17:22:18
1.1 11:17:22:31
1.35 11:17:22:44
2.33 11:17:23:3
2.5 11:17:23:21
2.29 11:17:23:38
21.61 11:17:24:18
1.31 11:17:24:32
3.43 11:17:24:52
2.95 11:17:25:11
1 11:17:25:22
1.41 11:17:25:36
1.03 11:17:25:48
1.36 11:17:26:3
1.01 11:17:26:14
1.92 11:17:26:32
3.98 11:17:26:52
2.6 11:17:27:10
1.09 11:17:27:23
2.02 11:17:27:40
1.63 11:17:27:55
1.28 11:17:28:9
11.41 11:17:28:40
1 11:17:28:51
1.07 11:17:29:3
1.42 11:17:29:18
3.76 11:17:29:39
1.39 11:17:29:53
1.14 11:17:30:6
7.63 11:17:30:33
4.35 11:17:30:55
6.27 11:17:31:20
1.04 11:17:31:32
7.61 11:17:31:59
1.7 11:17:32:15
1.28 11:17:32:29
1.65 11:17:32:45
2.1 11:17:33:1
2.01 11:17:33:18
3.05 11:17:33:40
1.54 11:17:33:53
1.19 11:17:34:9
3.05 11:17:34:26
1.99 11:17:34:43
6.51 11:17:35:8
2.96 11:17:35:28
5.36 11:17:35:52
2.28 11:17:36:9
1.19 11:17:36:23
3.83 11:17:36:44
7.08 11:17:37:10
2.79 11:17:37:24
1.07 11:17:37:36
2.42 11:17:37:52
10.62 11:17:38:22
1.33 11:17:38:53
4.22 11:17:39:15
2.24 11:17:39:33
4.55 11:17:39:55
1.01 11:17:40:6
1.57 11:17:40:22
1.59 11:17:40:37
1.21 11:17:40:51
3.41 11:17:41:11
1.86 11:17:41:27
2.3 11:17:41:45
6.23 11:17:42:10
11.2 11:17:42:41
1.28 11:17:42:55
1.07 11:17:43:7
8.35 11:17:43:35
2.02 11:17:43:52
5.13 11:17:44:15
1.28 11:17:44:29
1.14 11:17:44:42
1.29 11:17:44:56
1.31 11:17:45:10
3.24 11:17:45:30
1.25 11:17:45:44
1.06 11:17:45:56
3.93 11:17:46:17
25.89 11:17:47:0
1.06 11:17:47:12
2.7 11:17:47:30
2.52 11:17:47:49
1.5 11:17:48:4
2.99 11:17:48:24
1.12 11:17:48:36
1.22 11:17:48:50
1.48 11:17:49:4
1.74 11:17:49:21
3.52 11:17:49:42
1.54 11:17:49:57
1.03 11:17:50:8
2.45 11:17:50:27
5.17 11:17:50:50
2.27 11:17:51:8
1.52 11:17:51:23
7 11:17:51:49
3.87 11:17:52:10
4.57 11:17:52:33
2.51 11:17:52:51
1.06 11:17:53:3
2.05 11:17:53:20
1.84 11:17:53:37
4.35 11:17:53:59
1.31 11:17:54:13
1.75 11:17:54:29
5.12 11:17:54:52
6.89 11:17:55:18
1.24 11:17:55:32
1.81 11:17:55:48
2.23 11:17:56:6
1.01 11:17:56:17
1.95 11:17:56:34
5.94 11:17:56:58
1.17 11:17:57:11
1.05 11:17:57:23
7.17 11:17:57:50
2.59 11:17:58:8
1.57 11:17:58:23
2.84 11:17:58:43
1.11 11:17:58:55
1.05 11:17:59:7
5.7 11:17:59:32
