13.13 12:14:0:22 Нийт:0 X:0 W:1 Infinity +++
1.74 12:14:0:38 Нийт:1 X:1 W:1 14.870000000000001 ---
13.16 12:14:1:16 Нийт:2 X:1 W:2 14.015 +++
2.87 12:14:1:30 Нийт:3 X:1 W:3 10.3 +++
2.86 12:14:1:49 Нийт:4 X:1 W:4 8.440000000000001 +++
1.57 12:14:2:4 Нийт:5 X:2 W:4 7.066000000000001 ---
4.9 12:14:2:27 Нийт:6 X:2 W:5 6.705000000000001 +++
13.69 12:14:3:0 Нийт:7 X:2 W:6 7.702857142857143 +++
4.72 12:14:3:23 Нийт:8 X:2 W:7 7.33 +++
2.2 12:14:3:40 Нийт:9 X:2 W:8 6.760000000000001 +++
1 12:14:3:51 Нийт:10 X:3 W:8 6.184 ---
1.97 12:14:4:8 Нийт:11 X:4 W:8 5.800909090909091 ---
3.88 12:14:4:29 Нийт:12 X:4 W:9 5.640833333333333 +++
1.62 12:14:4:45 Нийт:13 X:5 W:9 5.331538461538462 ---
1.71 12:14:5:0 Нийт:14 X:6 W:9 5.072857142857143 ---
21.1 12:14:5:39 Нийт:15 X:6 W:10 6.141333333333334 +++
7.07 12:14:6:5 Нийт:16 X:6 W:11 6.199375 +++
2.04 12:14:6:22 Нийт:17 X:6 W:12 5.9547058823529415 +++
3.62 12:14:6:43 Нийт:18 X:6 W:13 5.825 +++
2.83 12:14:7:2 Нийт:19 X:6 W:14 5.667368421052632 +++
1.43 12:14:7:17 Нийт:20 X:7 W:14 5.455500000000001 ---
1.27 12:14:7:31 Нийт:21 X:8 W:14 5.2561904761904765 ---
24.93 12:14:8:13 Нийт:22 X:8 W:15 6.150454545454545 +++
1.07 12:14:8:24 Нийт:23 X:9 W:15 5.929565217391304 ---
1.99 12:14:8:41 Нийт:24 X:10 W:15 5.765416666666667 ---
1 12:14:8:52 Нийт:25 X:11 W:15 5.5748 ---
1.97 12:14:9:9 Нийт:26 X:12 W:15 5.436153846153847 ---
2.89 12:14:9:28 Нийт:27 X:12 W:16 5.341851851851851 +++
6.75 12:14:9:54 Нийт:28 X:12 W:17 5.392142857142857 +++
1.61 12:14:10:33 Нийт:29 X:13 W:17 5.261724137931035 ---
6.39 12:14:10:58 Нийт:30 X:13 W:18 5.299333333333333 +++
2.24 12:14:11:16 Нийт:31 X:13 W:19 5.200645161290322 +++
3.58 12:14:11:37 Нийт:32 X:13 W:20 5.15 +++
1.46 12:14:11:51 Нийт:33 X:14 W:20 5.038181818181819 ---
1.25 12:14:12:5 Нийт:34 X:15 W:20 4.926764705882354 ---
1.44 12:14:12:20 Нийт:35 X:16 W:20 4.827142857142857 ---
2.09 12:14:12:37 Нийт:36 X:16 W:21 4.751111111111111 +++
5.58 12:14:13:1 Нийт:37 X:16 W:22 4.773513513513515 +++
1.76 12:14:13:17 Нийт:38 X:17 W:22 4.69421052631579 ---
30.94 12:14:14:2 Нийт:39 X:17 W:23 5.367179487179488 +++
1.5 12:14:14:17 Нийт:40 X:18 W:23 5.2705 ---
1.04 12:14:14:29 Нийт:41 X:19 W:23 5.167317073170732 ---
5.86 12:14:14:53 Нийт:42 X:19 W:24 5.183809523809525 +++
1.41 12:14:15:8 Нийт:43 X:20 W:24 5.0960465116279074 ---
1 12:14:15:19 Нийт:44 X:21 W:24 5.002954545454546 ---
2.47 12:14:15:37 Нийт:45 X:21 W:25 4.946666666666667 +++
2.35 12:14:15:55 Нийт:46 X:21 W:26 4.890217391304348 +++
1.32 12:14:16:9 Нийт:47 X:22 W:26 4.814255319148937 ---
14.64 12:14:16:43 Нийт:48 X:22 W:27 5.018958333333334 +++
1.65 12:14:16:58 Нийт:49 X:23 W:27 4.950204081632654 ---
1 12:14:17:9 Нийт:50 X:24 W:27 4.871200000000001 ---
1 12:14:17:19 Нийт:51 X:25 W:27 4.795294117647059 ---
2.18 12:14:17:37 Нийт:52 X:25 W:28 4.745000000000001 +++
1.05 12:14:17:49 Нийт:53 X:26 W:28 4.675283018867925 ---
2.68 12:14:18:8 Нийт:54 X:26 W:29 4.6383333333333345 +++
1 12:14:18:18 Нийт:55 X:27 W:29 4.572181818181819 ---
2.19 12:14:18:59 Нийт:0 X:0 W:1 Infinity +++
