1.85 12:11:0:14 Нийт:123 X:57 W:66 4.123577235772357 ---
1.68 12:11:0:30 Нийт:124 X:58 W:66 4.103870967741935 ---
3 12:11:0:50 Нийт:125 X:58 W:67 4.095039999999999 +++
1.85 12:11:1:6 Нийт:126 X:59 W:67 4.077222222222222 ---
2.02 12:11:1:22 Нийт:127 X:59 W:68 4.0610236220472435 +++
10.02 12:11:1:52 Нийт:128 X:59 W:69 4.107578124999999 +++
3.56 12:11:2:13 Нийт:129 X:59 W:70 4.103333333333332 +++
2.21 12:11:2:30 Нийт:130 X:59 W:71 4.08876923076923 +++
1.3 12:11:2:44 Нийт:131 X:60 W:71 4.067480916030533 ---
2.48 12:11:3:2 Нийт:132 X:60 W:72 4.055454545454544 +++
2.62 12:11:3:21 Нийт:133 X:60 W:73 4.044661654135337 +++
5.87 12:11:3:46 Нийт:134 X:60 W:74 4.058283582089551 +++
8.57 12:11:4:13 Нийт:135 X:60 W:75 4.091703703703703 +++
8.54 12:11:4:41 Нийт:136 X:60 W:76 4.124411764705881 +++
1.1 12:11:4:54 Нийт:137 X:61 W:76 4.102335766423357 ---
2.59 12:11:5:12 Нийт:138 X:61 W:77 4.091376811594202 +++
1.84 12:11:5:29 Нийт:139 X:62 W:77 4.075179856115107 ---
1.21 12:11:5:42 Нийт:140 X:63 W:77 4.054714285714286 ---
2.33 12:11:6:0 Нийт:141 X:63 W:78 4.042482269503546 +++
3.32 12:11:6:20 Нийт:142 X:63 W:79 4.037394366197184 +++
6.9 12:11:6:46 Нийт:143 X:63 W:80 4.057412587412587 +++
1.65 12:11:7:2 Нийт:144 X:64 W:80 4.040694444444444 ---
1.35 12:11:7:16 Нийт:145 X:65 W:80 4.022137931034483 ---
1.02 12:11:7:27 Нийт:146 X:66 W:80 4.001575342465753 ---
1 12:11:7:38 Нийт:147 X:67 W:80 3.981156462585034 ---
2.31 12:11:7:56 Нийт:148 X:67 W:81 3.9698648648648645 +++
1.64 12:11:9:2 Нийт:0 X:1 W:0 Infinity ---
7.14 12:11:9:28 Нийт:1 X:1 W:1 8.78 +++
2.13 12:11:9:46 Нийт:2 X:1 W:2 5.455 +++
1.93 12:11:10:2 Нийт:3 X:2 W:2 4.28 ---
3.08 12:11:10:22 Нийт:4 X:2 W:3 3.98 +++
4.31 12:11:10:44 Нийт:5 X:2 W:4 4.046 +++
20.98 12:11:11:23 Нийт:6 X:2 W:5 6.868333333333333 +++
2.97 12:11:11:42 Нийт:7 X:2 W:6 6.311428571428571 +++
1.47 12:11:11:57 Нийт:8 X:3 W:6 5.70625 ---
