1.47 6:12:0:7
3.05 6:12:0:26
5.47 6:12:0:50
2.22 6:12:1:8
1.46 6:12:1:23
5.99 6:12:1:47
7.5 6:12:2:14
1.17 6:12:2:27
1.05 6:12:2:39
1.15 6:12:2:52
1.42 6:12:3:7
2.13 6:12:3:24
9.06 6:12:3:52
2.54 6:12:4:11
1.62 6:12:4:26
3.5 6:12:4:47
34.91 6:12:5:34
20.79 6:12:6:13
1.01 6:12:6:24
1.73 6:12:6:40
1.18 6:12:6:53
1.65 6:12:7:9
1.86 6:12:7:25
1.16 6:12:7:38
1.68 6:12:7:54
4.96 6:12:8:17
1.27 6:12:8:31
3.99 6:12:8:53
3.26 6:12:9:13
3.35 6:12:9:33
1.62 6:12:9:49
1.05 6:12:10:0
1.43 6:12:10:15
2.45 6:12:10:33
2.48 6:12:10:52
4.24 6:12:11:13
1.63 6:12:11:29
1 6:12:11:40
1.53 6:12:11:55
1.49 6:12:12:10
3.16 6:12:12:30
4.76 6:12:12:52
26.99 6:12:13:35
1.13 6:12:13:48
1.84 6:12:14:4
12.09 6:12:14:36
1 6:12:14:46
6.08 6:12:15:11
1.5 6:12:15:26
1.86 6:12:15:43
1.11 6:12:15:55
1.02 6:12:16:7
1.14 6:12:16:20
2.35 6:12:16:37
4.55 6:12:17:0
1.6 6:12:17:15
1.89 6:12:17:32
3.98 6:12:17:53
1.33 6:12:18:7
1.05 6:12:18:19
11.41 6:12:18:50
3.71 6:12:19:11
1.19 6:12:19:25
1.64 6:12:19:40
27.87 6:12:20:24
2.8 6:12:20:43
9.84 6:12:21:12
1.32 6:12:21:26
1.82 6:12:21:42
1.76 6:12:21:58
2.14 6:12:22:16
1.94 6:12:22:32
1.01 6:12:22:44
2.68 6:12:23:2
3.23 6:12:23:22
1.73 6:12:23:38
1.16 6:12:23:51
16.29 6:12:24:27
1.09 6:12:24:39
1.06 6:12:24:51
2.49 6:12:25:9
20.16 6:12:25:48
3.65 6:12:26:8
1.83 6:12:26:25
2.85 6:12:26:44
1.1 6:12:26:56
1.14 6:12:27:9
4.96 6:12:27:32
2.85 6:12:27:52
4.93 6:12:28:15
2.01 6:12:28:31
1.43 6:12:28:46
1.8 6:12:29:2
2.37 6:12:29:20
3.67 6:12:29:41
1.06 6:12:29:53
1.21 6:12:30:7
3.26 6:12:30:27
1.24 6:12:30:40
2.79 6:12:30:59
2.27 6:12:31:17
1.13 6:12:31:30
21.86 6:12:32:9
4.15 6:12:32:31
1.05 6:12:32:43
4.04 6:12:33:5
1 6:12:33:15
1.3 6:12:33:29
2.26 6:12:33:47
1.12 6:12:34:0
1.99 6:12:34:16
1.1 6:12:34:29
2.45 6:12:34:47
1.9 6:12:35:4
2.58 6:12:35:22
1.38 6:12:35:37
3.12 6:12:35:56
1.66 6:12:36:12
1.03 6:12:36:24
1.12 6:12:36:36
3.37 6:12:36:57
1.31 6:12:37:11
2.26 6:12:37:28
5.48 6:12:37:52
1.44 6:12:38:7
1.66 6:12:38:23
1.57 6:12:38:38
1.37 6:12:38:52
7.84 6:12:39:19
1.23 6:12:39:33
1.09 6:12:39:45
1.08 6:12:39:58
1.8 6:12:40:14
13.35 6:12:40:47
1.66 6:12:41:2
3.34 6:12:41:23
5.34 6:12:41:46
1 6:12:41:57
1.38 6:12:42:11
19.2 6:12:42:49
1.08 6:12:43:1
6.8 6:12:43:27
8.32 6:12:43:55
4.04 6:12:44:16
1.09 6:12:44:29
1.52 6:12:44:44
1.56 6:12:44:59
1 6:12:45:10
8.54 6:12:45:38
1.03 6:12:45:49
1.26 6:12:46:3
1.11 6:12:46:16
1.64 6:12:46:31
2.85 6:12:46:50
1.5 6:12:47:5
3.86 6:12:47:27
3.9 6:12:47:48
1.71 6:12:48:4
1.04 6:12:48:16
1.02 6:12:48:27
1.29 6:12:48:41
21.05 6:12:49:20
3.87 6:12:49:41
3.38 6:12:50:1
1.32 6:12:50:16
3.58 6:12:50:36
1.09 6:12:50:49
1.93 6:12:51:5
1.29 6:12:51:19
33.53 6:12:52:6
1.13 6:12:52:19
2.4 6:12:52:37
1.25 6:12:52:50
4.62 6:12:53:13
32.56 6:12:53:59
2.35 6:12:54:17
3.26 6:12:54:37
1 6:12:54:47
16.04 6:12:55:23
1.72 6:12:55:38
4.08 6:12:56:0
3.45 6:12:56:21
1.07 6:12:56:33
2.13 6:12:56:50
4.75 6:12:57:13
1.09 6:12:57:25
3.26 6:12:57:45
4.21 6:12:58:7
1.36 6:12:58:21
1 6:12:58:32
1.06 6:12:58:44
30.74 6:12:59:29
1.31 6:12:59:43
