1.14 11:15:0:4
1.66 11:15:0:20
4.63 11:15:0:42
1.16 11:15:0:55
3.66 11:15:1:16
2.14 11:15:1:33
13.67 11:15:2:7
1 11:15:2:17
1.19 11:15:2:30
1.02 11:15:2:42
1.54 11:15:2:57
5.63 11:15:3:21
1.58 11:15:3:36
1.54 11:15:3:52
1.1 11:15:4:4
1.15 11:15:4:17
1 11:15:4:28
1.63 11:15:4:43
1.54 11:15:4:58
1.09 11:15:5:11
1.5 11:15:5:26
1.26 11:15:5:40
1.1 11:15:5:52
1.39 11:15:6:7
2.66 11:15:6:25
1.25 11:15:6:39
2.99 11:15:6:59
2.43 11:15:7:17
2.33 11:15:7:35
1.02 11:15:7:46
1.41 11:15:8:1
1.46 11:15:8:15
1.36 11:15:8:30
1.74 11:15:8:46
1.46 11:15:9:1
9.66 11:15:9:30
8.81 11:15:9:58
1.15 11:15:10:11
13.38 11:15:10:44
2.99 11:15:11:3
3.34 11:15:11:23
2.63 11:15:11:42
3.81 11:15:12:3
2.68 11:15:12:22
2.69 11:15:12:41
2.97 11:15:13:0
1.94 11:15:13:17
14.18 11:15:13:50
4.62 11:15:14:13
15.16 11:15:14:47
4.56 11:15:15:10
1.05 11:15:15:22
8.88 11:15:15:50
1.08 11:15:16:2
2.25 11:15:16:20
1.9 11:15:16:36
1.11 11:15:16:49
2.58 11:15:17:8
1.13 11:15:17:20
2.06 11:15:17:37
1.33 11:15:17:52
1.39 11:15:18:6
1.87 11:15:18:22
4.3 11:15:18:45
2 11:15:19:1
1.07 11:15:19:14
7.07 11:15:19:40
4.08 11:15:20:1
1 11:15:20:12
1.78 11:15:20:28
1 11:15:20:39
1.65 11:15:20:54
1.47 11:15:21:9
1.96 11:15:21:26
1.27 11:15:21:40
1.17 11:15:21:53
1.61 11:15:22:8
3.45 11:15:22:29
11.45 11:15:23:0
3.83 11:15:23:21
5.81 11:15:23:45
1.24 11:15:23:59
2.02 11:15:24:16
1.41 11:15:24:30
1.04 11:15:24:42
3.37 11:15:25:3
1.74 11:15:25:18
1.15 11:15:25:31
5.02 11:15:25:55
2.89 11:15:26:14
1.39 11:15:26:29
2.18 11:15:26:46
1.03 11:15:26:57
1.55 11:15:27:13
2.4 11:15:27:31
2.79 11:15:27:50
1.12 11:15:28:2
13.58 11:15:28:35
1 11:15:28:46
1.65 11:15:29:2
1.15 11:15:29:15
5.45 11:15:29:39
1.02 11:15:29:50
14.74 11:15:30:24
6.34 11:15:30:49
2.04 11:15:31:6
1 11:15:31:17
20.91 11:15:31:57
1 11:15:32:6
5.63 11:15:32:30
2.86 11:15:32:49
1.31 11:15:33:3
1.36 11:15:33:18
1.73 11:15:33:34
4.19 11:15:33:56
1.95 11:15:34:12
1.71 11:15:34:28
5.65 11:15:34:52
6.59 11:15:35:18
1.34 11:15:35:32
1.09 11:15:35:44
24.43 11:15:36:29
1.03 11:15:36:40
1.18 11:15:36:54
1.23 11:15:37:7
7.66 11:15:37:34
2.99 11:15:37:53
6.19 11:15:38:18
3.48 11:15:38:39
1 11:15:38:49
1 11:15:39:0
1.21 11:15:39:13
2.4 11:15:39:31
1.21 11:15:39:45
2.1 11:15:40:2
1.84 11:15:40:18
4.02 11:15:40:40
2.53 11:15:40:58
1.26 11:15:41:12
7.83 11:15:41:39
2.95 11:15:41:59
1.32 11:15:42:13
1.37 11:15:42:27
1.01 11:15:42:38
3.77 11:15:42:59
1.14 11:15:43:12
22.36 11:15:43:50
3.56 11:15:44:11
1.85 11:15:44:27
1.48 11:15:44:42
1 11:15:44:53
1.57 11:15:45:8
1.07 11:15:45:21
1.16 11:15:45:34
4.79 11:15:45:56
6.58 11:15:46:22
4.03 11:15:46:43
5.18 11:15:47:7
2.79 11:15:47:26
1.2 11:15:47:39
5.06 11:15:48:5
1.29 11:15:48:19
2.2 11:15:48:36
4.85 11:15:48:59
1.03 11:15:49:11
4.24 11:15:49:33
3.06 11:15:49:53
1.18 11:15:50:6
1.02 11:15:50:17
1.23 11:15:50:31
2.67 11:15:50:50
17.33 11:15:51:26
2.78 11:15:51:45
3.75 11:15:52:6
1.35 11:15:52:20
24.81 11:15:53:1
1.59 11:15:53:17
1.19 11:15:53:30
1.88 11:15:53:47
2.24 11:15:54:4
1.7 11:15:54:20
1.89 11:15:54:37
21.66 11:15:55:16
2.02 11:15:55:33
1.55 11:15:55:48
2.61 11:15:56:7
2.13 11:15:56:24
11.88 11:15:56:55
1 11:15:57:6
3.35 11:15:57:26
1.58 11:15:57:41
1.64 11:15:57:57
1.92 11:15:58:14
3.04 11:15:58:33
5.81 11:15:58:58
1.14 11:15:59:11
1.93 11:15:59:27
1.8 11:15:59:44
1 11:15:59:54
