1.4 12:9:55:23 Нийт:1 X:1 W:0 1.4 ---
1.08 12:9:55:35 Нийт:2 X:2 W:0 1.24 ---
6.18 12:9:56:0 Нийт:3 X:2 W:1 2.8866666666666667 +++
7.93 12:9:56:27 Нийт:4 X:2 W:2 4.1475 +++
2.82 12:9:56:46 Нийт:5 X:2 W:3 3.882 +++
1.36 12:9:57:0 Нийт:6 X:3 W:3 3.4616666666666664 ---
1 12:9:57:11 Нийт:7 X:4 W:3 3.11 ---
1.68 12:9:57:27 Нийт:8 X:5 W:3 2.93125 ---
3.04 12:9:57:46 Нийт:9 X:5 W:4 2.9433333333333334 +++
1.15 12:9:57:59 Нийт:10 X:6 W:4 2.764 ---
20.24 12:9:58:38 Нийт:11 X:6 W:5 4.352727272727273 +++
1.47 12:9:58:52 Нийт:12 X:7 W:5 4.1125 ---
1.22 12:9:59:6 Нийт:13 X:8 W:5 3.8899999999999997 ---
1.29 12:9:59:20 Нийт:14 X:9 W:5 3.7042857142857137 ---
1.48 12:9:59:35 Нийт:15 X:10 W:5 3.555999999999999 ---
2.68 12:9:59:54 Нийт:16 X:10 W:6 3.5012499999999993 +++
