2.35 11:9:11:55
15.14 11:9:12:29
1 11:9:12:39
8.53 11:9:13:7
1.46 11:9:13:22
1.64 11:9:13:38
4.49 11:9:14:0
10.65 11:9:14:30
2.58 11:9:14:49
1.67 11:9:15:5
1.41 11:9:15:19
5.65 11:9:15:43
20.71 11:9:16:22
3.72 11:9:16:43
1.15 11:9:16:56
2.52 11:9:17:14
2.43 11:9:17:32
1.56 11:9:17:48
1.45 11:9:18:3
1.28 11:9:18:16
8.93 11:9:18:45
1.06 11:9:18:57
1.3 11:9:19:11
2.12 11:9:19:28
1.14 11:9:19:41
1.14 11:9:19:54
1.63 11:9:20:9
5.89 11:9:20:34
2.61 11:9:20:53
1.1 11:9:21:5
1.19 11:9:21:18
1.16 11:9:21:32
5.4 11:9:21:55
2.78 11:9:22:14
4.45 11:9:22:37
23.17 11:9:23:17
20.98 11:9:23:56
1.24 11:9:24:9
3.04 11:9:24:29
2.33 11:9:24:47
1 11:9:24:57
2.63 11:9:25:16
2.32 11:9:25:34
1.21 11:9:25:47
2.38 11:9:26:5
1.37 11:9:26:20
1.41 11:9:26:34
1.79 11:9:26:50
1.54 11:9:27:6
6.02 11:9:27:31
12.2 11:9:28:2
1.01 11:9:28:13
1 11:9:28:24
1.34 11:9:28:38
1.16 11:9:28:51
11.33 11:9:29:22
2.41 11:9:29:40
1.72 11:9:29:56
2.71 11:9:30:15
3.29 11:9:30:35
3.09 11:9:30:55
1.3 11:9:31:9
1.6 11:9:31:24
5.84 11:9:31:49
4.19 11:9:32:10
12.7 11:9:32:43
8.59 11:9:33:11
1.32 11:9:33:25
6.78 11:9:33:50
11.34 11:9:34:21
2.03 11:9:34:38
1.56 11:9:34:54
1.99 11:9:35:10
1 11:9:35:21
1.73 11:9:35:37
1.17 11:9:35:50
1.53 11:9:36:5
7.31 11:9:36:32
3.4 11:9:36:52
4.23 11:9:37:14
3.44 11:9:37:34
1.01 11:9:37:46
1.62 11:9:38:1
1.05 11:9:38:13
1.09 11:9:38:25
1.28 11:9:38:39
1.44 11:9:38:54
16.28 11:9:39:29
2.73 11:9:39:48
5.77 11:9:40:13
3.01 11:9:40:32
1.2 11:9:40:45
1.84 11:9:41:2
1.74 11:9:41:18
3.83 11:9:41:39
2.95 11:9:41:58
15.4 11:9:42:33
1.94 11:9:42:50
1.41 11:9:43:4
6.61 11:9:43:30
1.04 11:9:43:41
3.04 11:9:44:1
1.16 11:9:44:14
3.21 11:9:44:34
5.49 11:9:44:58
1.8 11:9:45:14
1.05 11:9:45:26
3.79 11:9:45:47
1.12 11:9:46:0
2.39 11:9:46:18
1.4 11:9:46:33
1 11:9:46:43
1.35 11:9:46:58
4.05 11:9:47:19
5.28 11:9:47:43
14.88 11:9:48:17
3.84 11:9:48:38
1.86 11:9:48:55
1.82 11:9:49:11
2.14 11:9:49:28
1.69 11:9:49:44
1.53 11:9:49:59
8.75 11:9:50:27
2.83 11:9:50:46
1.3 11:9:51:0
6.22 11:9:51:25
1.8 11:9:51:42
3.59 11:9:52:2
17.97 11:9:52:39
1.33 11:9:52:53
2.14 11:9:53:10
2.42 11:9:53:28
2.89 11:9:53:48
2.25 11:9:54:5
2.29 11:9:54:23
1.43 11:9:54:38
1.78 11:9:54:54
1.89 11:9:55:10
1.16 11:9:55:23
2.93 11:9:55:43
1.77 11:9:55:59
2.58 11:9:56:17
16.77 11:9:56:53
1.06 11:9:57:5
13.95 11:9:57:38
1.27 11:9:57:52
1.79 11:9:58:8
1.11 11:9:58:21
1 11:9:58:32
1.25 11:9:58:45
1.04 11:9:58:57
1.75 11:9:59:13
8.3 11:9:59:41
1.81 11:9:59:57
