2.12 11:12:0:8
4.17 11:12:0:29
1.77 11:12:0:45
1.38 11:12:1:0
4.84 11:12:1:23
1.57 11:12:1:38
15.31 11:12:2:13
1.06 11:12:2:25
1.54 11:12:2:40
2.87 11:12:2:59
8.74 11:12:3:27
2.27 11:12:3:45
1.16 11:12:3:58
1.21 11:12:4:11
2.54 11:12:4:30
1.06 11:12:4:42
1.1 11:12:4:54
1.58 11:12:5:10
1.5 11:12:5:25
1.43 11:12:5:39
4.96 11:12:6:3
4 11:12:6:24
1.26 11:12:6:38
2.86 11:12:6:57
1.97 11:12:7:15
22.19 11:12:7:53
1.54 11:12:8:9
1.17 11:12:8:22
2.24 11:12:8:39
2.39 11:12:8:57
1.85 11:12:9:14
2.99 11:12:9:33
2.76 11:12:9:52
4.38 11:12:10:14
2.02 11:12:10:31
1.09 11:12:10:44
2.95 11:12:11:3
1.54 11:12:11:18
1.26 11:12:11:32
20.82 11:12:12:11
11.51 11:12:12:42
2.85 11:12:13:1
1.17 11:12:13:14
1.18 11:12:13:27
1.96 11:12:13:44
1.31 11:12:13:58
5.09 11:12:14:21
8.68 11:12:14:49
2.58 11:12:15:8
2.03 11:12:15:25
1.14 11:12:15:38
1.07 11:12:15:50
18.48 11:12:16:27
1.81 11:12:16:43
1.29 11:12:16:57
2.76 11:12:17:16
1.73 11:12:17:32
1.05 11:12:17:44
15.87 11:12:18:19
1.11 11:12:18:31
1.88 11:12:18:48
32.25 11:12:19:34
3.84 11:12:19:55
3.98 11:12:20:16
1.12 11:12:20:29
12.46 11:12:21:1
1.72 11:12:21:17
1 11:12:21:28
8.51 11:12:21:55
6.36 11:12:22:21
1.22 11:12:22:34
4.95 11:12:22:57
27.74 11:12:23:41
1.88 11:12:23:57
8.73 11:12:24:25
2.48 11:12:24:43
2.62 11:12:25:2
1.72 11:12:25:18
1.86 11:12:25:34
1.87 11:12:25:51
25.32 11:12:26:32
1.67 11:12:26:48
1.17 11:12:27:1
1.87 11:12:27:18
1.22 11:12:27:31
1.49 11:12:27:46
1.88 11:12:28:3
1.98 11:12:28:19
2.48 11:12:28:38
1.06 11:12:28:50
1.12 11:12:29:3
1.31 11:12:29:17
2.7 11:12:29:35
1.19 11:12:29:49
1.09 11:12:30:1
1.29 11:12:30:15
1.25 11:12:30:29
1.44 11:12:30:44
9.1 11:12:31:12
1.32 11:12:31:26
1.59 11:12:31:42
2.06 11:12:31:59
1.19 11:12:32:12
1 11:12:32:22
3.3 11:12:32:43
10.21 11:12:33:12
2.82 11:12:33:31
5.58 11:12:33:55
1.35 11:12:34:10
1.81 11:12:34:26
1.26 11:12:34:40
1 11:12:34:50
1.34 11:12:35:5
2.57 11:12:35:23
1.16 11:12:35:36
2.35 11:12:35:54
1.88 11:12:36:11
1 11:12:36:21
3.08 11:12:36:41
1.12 11:12:36:53
3.11 11:12:37:13
1 11:12:37:24
1.76 11:12:37:40
5.21 11:12:38:3
12.02 11:12:38:35
1.68 11:12:38:51
2.9 11:12:39:10
1.28 11:12:39:24
1.95 11:12:39:40
2.57 11:12:39:59
2.1 11:12:40:16
1.97 11:12:40:33
1.5 11:12:40:48
6.84 11:12:41:14
3.19 11:12:41:34
2.58 11:12:41:52
2.03 11:12:42:9
4.51 11:12:42:31
1.45 11:12:42:46
1.69 11:12:43:2
1 11:12:43:13
3.28 11:12:43:33
2.21 11:12:43:50
1.75 11:12:44:6
9.24 11:12:44:35
1.01 11:12:44:46
2.63 11:12:45:5
1.12 11:12:45:17
1.22 11:12:45:31
2.44 11:12:45:49
1.53 11:12:46:4
1.26 11:12:46:18
1.46 11:12:46:33
1.29 11:12:46:47
3.03 11:12:47:6
20.02 11:12:47:44
5.08 11:12:48:8
1.03 11:12:48:19
1.11 11:12:48:32
20.16 11:12:49:10
12.51 11:12:49:42
1.14 11:12:49:55
2.72 11:12:50:14
12.85 11:12:50:46
1.03 11:12:50:58
1.35 11:12:51:12
1.69 11:12:51:28
2.68 11:12:51:47
2.32 11:12:52:4
1.19 11:12:52:18
1.13 11:12:52:31
2.46 11:12:52:49
1.04 11:12:53:1
9.8 11:12:53:30
2.25 11:12:53:47
3.12 11:12:54:7
14.87 11:12:54:41
1.72 11:12:54:57
2.46 11:12:55:15
1.92 11:12:55:32
4.12 11:12:55:54
1 11:12:56:4
23.08 11:12:56:44
1.69 11:12:57:0
1 11:12:57:11
1.9 11:12:57:27
1 11:12:57:38
1.61 11:12:57:53
1.87 11:12:58:10
29.61 11:12:58:54
1.54 11:12:59:9
1.99 11:12:59:26
1 11:12:59:37
