1.12 8:14:0:0
2.05 8:14:0:17
1.38 8:14:0:31
1.7 8:14:0:47
1.45 8:14:1:2
1.07 8:14:1:14
1.13 8:14:1:27
1.16 8:14:1:40
7.9 8:14:2:7
2.25 8:14:2:25
1 8:14:2:35
1 8:14:2:46
2.67 8:14:3:5
4.67 8:14:3:27
1.85 8:14:3:44
1.12 8:14:3:56
2.17 8:14:4:14
1.67 8:14:4:29
1.5 8:14:4:44
2.67 8:14:5:3
8.13 8:14:5:31
2.13 8:14:5:48
2.55 8:14:6:6
1.21 8:14:6:20
15.08 8:14:6:54
1.42 8:14:7:8
4.05 8:14:7:30
5.84 8:14:7:55
1.27 8:14:8:8
1 8:14:8:19
2.4 8:14:8:37
1.97 8:14:8:54
2.15 8:14:9:11
1.18 8:14:9:24
1.4 8:14:9:39
2.12 8:14:9:56
3.44 8:14:10:16
4.06 8:14:10:38
20.12 8:14:11:16
3.19 8:14:11:36
6.11 8:14:12:1
3.86 8:14:12:22
1.38 8:14:12:37
2 8:14:12:53
23.08 8:14:13:34
1.94 8:14:13:50
8.55 8:14:14:18
6.58 8:14:14:44
7.69 8:14:15:11
3.55 8:14:15:31
5.9 8:14:15:56
24.85 8:14:16:37
1.93 8:14:16:54
1.65 8:14:17:10
1.19 8:14:17:23
3.12 8:14:17:43
2.25 8:14:18:0
1.03 8:14:18:12
2.9 8:14:18:31
1.45 8:14:18:46
1.12 8:14:18:59
21.25 8:14:19:38
1.01 8:14:19:49
3.94 8:14:20:10
1.38 8:14:20:25
1.82 8:14:20:41
1.32 8:14:20:55
21.94 8:14:21:34
1.44 8:14:21:49
24.56 8:14:22:30
1.42 8:14:22:45
2.87 8:14:23:4
1.03 8:14:23:16
1.92 8:14:23:33
5.11 8:14:23:56
2.4 8:14:24:14
1.24 8:14:24:28
1.46 8:14:24:42
1.73 8:14:24:58
4.1 8:14:25:20
2.6 8:14:25:39
12.76 8:14:26:11
11.31 8:14:26:42
1.81 8:14:26:58
2.38 8:14:27:16
6.75 8:14:27:47
9.92 8:14:28:17
4.77 8:14:28:39
5.29 8:14:29:3
3.21 8:14:29:23
8.24 8:14:29:50
4.66 8:14:30:13
1.6 8:14:30:28
1.08 8:14:30:41
24.15 8:14:31:22
1.21 8:14:31:35
5.22 8:14:31:59
6.41 8:14:32:24
1.36 8:14:32:45
1.76 8:14:33:1
1.79 8:14:33:18
2.17 8:14:33:34
2.96 8:14:33:54
2.02 8:14:34:11
1.74 8:14:34:26
2.49 8:14:34:45
1.35 8:14:34:59
1.13 8:14:35:12
1.43 8:14:35:27
1.81 8:14:35:43
2.06 8:14:36:0
2.74 8:14:36:19
32.36 8:14:37:5
1.15 8:14:37:18
1.13 8:14:37:30
2.85 8:14:37:50
2.35 8:14:38:7
1.19 8:14:38:21
4.02 8:14:38:42
1.57 8:14:38:58
1.12 8:14:39:10
1 8:14:39:21
1.15 8:14:39:34
1.77 8:14:39:50
1.02 8:14:40:1
2.27 8:14:40:19
6.32 8:14:40:44
9.14 8:14:41:13
2.81 8:14:41:32
8.52 8:14:42:0
1 8:14:42:10
2.23 8:14:42:28
1.18 8:14:42:41
2.77 8:14:43:0
1.06 8:14:43:12
1.42 8:14:43:27
1.89 8:14:43:43
2.2 8:14:44:1
1.91 8:14:44:17
2.04 8:14:44:34
1.47 8:14:44:49
2.29 8:14:45:7
1.79 8:14:45:23
1.58 8:14:45:38
7.93 8:14:46:6
1.53 8:14:46:21
1.28 8:14:46:35
1.73 8:14:46:51
1.38 8:14:47:5
1.48 8:14:47:20
3.52 8:14:47:41
2.04 8:14:47:58
1.51 8:14:48:13
1.53 8:14:48:28
27.28 8:14:49:11
1.1 8:14:49:25
4.92 8:14:49:47
6.33 8:14:50:12
1.05 8:14:50:24
17.53 8:14:51:0
3.41 8:14:51:20
5.5 8:14:51:44
1.83 8:14:52:0
1.78 8:14:52:17
26.93 8:14:52:59
1.1 8:14:53:12
1.06 8:14:53:24
1.99 8:14:53:41
1.7 8:14:53:57
1.26 8:14:54:10
1.29 8:14:54:24
3.63 8:14:54:45
1.04 8:14:54:57
1.17 8:14:55:10
1.11 8:14:55:23
2.29 8:14:55:41
1.32 8:14:55:55
1.06 8:14:56:7
2.4 8:14:56:25
2.25 8:14:56:42
1.83 8:14:56:59
9.15 8:14:57:27
2.37 8:14:57:45
2.39 8:14:58:3
1.23 8:14:58:17
1.81 8:14:58:33
1 8:14:58:44
1.33 8:14:58:58
1.07 8:14:59:10
1.15 8:14:59:23
3.93 8:14:59:44
