2.14 11:16:0:11
21.19 11:16:0:50
6.89 11:16:1:16
2.03 11:16:1:33
1.4 11:16:1:48
1.11 11:16:2:1
5.99 11:16:2:25
9.79 11:16:2:55
2.69 11:16:3:13
1.19 11:16:3:27
1.36 11:16:3:41
22.46 11:16:4:21
1.42 11:16:4:36
3.46 11:16:4:56
1.22 11:16:5:10
5.43 11:16:5:33
2.76 11:16:5:52
4.32 11:16:6:15
2.93 11:16:6:34
4.65 11:16:6:57
4.38 11:16:7:19
2.13 11:16:7:36
1.8 11:16:7:52
3.82 11:16:8:13
30.63 11:16:8:58
1.74 11:16:9:14
2.28 11:16:9:32
8.12 11:16:9:59
1.71 11:16:10:15
1.16 11:16:10:28
1.5 11:16:10:43
3.29 11:16:11:4
3.91 11:16:11:25
1.41 11:16:11:39
1.89 11:16:11:56
1.88 11:16:12:13
1.03 11:16:12:24
6.39 11:16:12:50
1.22 11:16:13:3
23.37 11:16:13:43
1.11 11:16:13:56
1.35 11:16:14:10
3.88 11:16:14:32
1 11:16:14:42
2.9 11:16:15:2
1.49 11:16:15:16
3.86 11:16:15:38
2.73 11:16:15:57
1.5 11:16:16:12
24.52 11:16:16:53
1.49 11:16:17:8
1.17 11:16:17:21
7.65 11:16:17:48
1.02 11:16:17:59
1.36 11:16:18:14
1.33 11:16:18:28
1.57 11:16:18:43
2.91 11:16:19:2
1.93 11:16:19:43
2.22 11:16:20:1
2.68 11:16:20:19
2.26 11:16:20:37
2.39 11:16:20:55
2.5 11:16:21:13
15.6 11:16:21:48
1.29 11:16:22:2
2.36 11:16:22:20
1.62 11:16:22:35
26.46 11:16:23:18
1.79 11:16:23:34
1.12 11:16:23:47
2.61 11:16:24:5
5.22 11:16:24:29
5.54 11:16:24:53
1.64 11:16:25:9
5.38 11:16:25:32
1.27 11:16:25:46
1.58 11:16:26:2
1.18 11:16:26:15
1.39 11:16:26:29
1.05 11:16:26:41
1.89 11:16:26:59
7.61 11:16:27:25
1.21 11:16:27:38
1.24 11:16:27:52
1.11 11:16:28:5
18.96 11:16:28:42
2 11:16:28:59
1.03 11:16:29:10
2.1 11:16:29:28
14.32 11:16:30:1
2.75 11:16:30:20
2.24 11:16:30:38
2.9 11:16:30:57
1.63 11:16:31:14
1.44 11:16:31:28
2.25 11:16:31:45
1.54 11:16:32:2
2.93 11:16:32:24
1.72 11:16:32:40
1.52 11:16:32:56
1.12 11:16:33:8
2.97 11:16:33:28
1.04 11:16:33:40
18.73 11:16:34:17
2.13 11:16:34:34
28.82 11:16:35:18
1.67 11:16:35:33
5.89 11:16:35:58
11.89 11:16:36:29
3.28 11:16:36:49
8.23 11:16:37:17
1.45 11:16:37:32
20.84 11:16:38:11
5.02 11:16:38:34
4.91 11:16:38:57
2.22 11:16:39:14
4.24 11:16:39:36
1 11:16:39:47
32.25 11:16:40:33
2.26 11:16:40:50
6.79 11:16:41:17
1.37 11:16:41:31
1.12 11:16:41:43
1.03 11:16:41:55
1.13 11:16:42:8
1.43 11:16:42:23
20.26 11:16:43:1
2.17 11:16:43:18
1.64 11:16:43:34
1.73 11:16:43:50
2.89 11:16:44:9
1 11:16:44:20
4.53 11:16:44:42
2.72 11:16:45:1
2.01 11:16:45:18
2.83 11:16:45:37
3 11:16:45:57
7.43 11:16:46:23
1.52 11:16:46:38
1.5 11:16:46:53
2.05 11:16:47:10
3.42 11:16:47:31
1.35 11:16:47:45
2.42 11:16:48:3
1.31 11:16:48:17
32.35 11:16:49:3
2.46 11:16:49:21
2.11 11:16:49:39
11.67 11:16:50:10
1.11 11:16:50:22
2.04 11:16:50:39
3.28 11:16:51:0
4.75 11:16:51:22
5.16 11:16:51:46
11.15 11:16:52:16
1.39 11:16:52:31
1.46 11:16:52:46
1.25 11:16:53:0
1.88 11:16:53:16
1.02 11:16:53:27
8.98 11:16:53:56
1.25 11:16:54:10
22.35 11:16:54:49
1.2 11:16:55:3
4.59 11:16:55:25
1.76 11:16:55:41
3.48 11:16:56:2
1.69 11:16:56:18
1.29 11:16:56:32
1.15 11:16:56:45
30.88 11:16:57:30
1.13 11:16:57:43
8.39 11:16:58:10
1.03 11:16:58:22
6.57 11:16:58:47
2.64 11:16:59:6
1.08 11:16:59:18
7.97 11:16:59:46
