3.61 6:13:0:4
1.97 6:13:0:21
1.76 6:13:0:37
1.34 6:13:0:51
1.46 6:13:1:6
1.07 6:13:1:18
7.21 6:13:1:44
9.31 6:13:2:13
1.35 6:13:2:27
1.18 6:13:2:41
2.25 6:13:2:58
1.79 6:13:3:15
4.75 6:13:3:37
1 6:13:3:48
4.3 6:13:4:10
2.04 6:13:4:27
1.67 6:13:4:43
3.99 6:13:5:4
1.84 6:13:5:20
23.18 6:13:6:1
1.01 6:13:6:12
1.23 6:13:6:26
3.64 6:13:6:46
1.25 6:13:7:0
1 6:13:7:11
2.76 6:13:7:30
5.96 6:13:7:54
3.03 6:13:8:14
1.17 6:13:8:27
1.34 6:13:8:41
1.41 6:13:8:56
12.14 6:13:9:27
2.04 6:13:9:44
2.34 6:13:10:2
2.49 6:13:10:20
1.04 6:13:10:32
22.31 6:13:11:12
1.5 6:13:11:27
7.38 6:13:11:54
7.11 6:13:12:20
5.12 6:13:12:43
1.39 6:13:12:58
1.39 6:13:13:12
1.12 6:13:13:25
1.07 6:13:13:37
4.15 6:13:13:59
3.91 6:13:14:20
23.89 6:13:15:1
1 6:13:15:11
5.61 6:13:15:36
2.01 6:13:15:53
16.92 6:13:16:28
3.08 6:13:16:48
1.08 6:13:17:0
1.31 6:13:17:14
4.89 6:13:17:37
7.98 6:13:18:5
6.48 6:13:18:30
1.35 6:13:18:44
1.37 6:13:18:59
2.18 6:13:19:16
2.75 6:13:19:35
2.52 6:13:19:53
1.21 6:13:20:7
3.37 6:13:20:27
7.72 6:13:20:54
10.91 6:13:21:24
1.72 6:13:21:40
14.21 6:13:22:14
4.35 6:13:22:36
1.21 6:13:22:49
1.2 6:13:23:3
2.09 6:13:23:20
1.57 6:13:23:35
9.86 6:13:24:5
3.7 6:13:24:26
1.04 6:13:24:37
1.21 6:13:24:51
1.3 6:13:25:5
1.43 6:13:25:20
4.13 6:13:25:41
2.11 6:13:25:59
1.08 6:13:26:11
1.13 6:13:26:24
1.68 6:13:26:40
2.17 6:13:26:57
2.2 6:13:27:14
1.34 6:13:27:29
1.27 6:13:27:43
1.07 6:13:27:55
1.76 6:13:28:11
1.23 6:13:28:24
1.38 6:13:28:39
1.11 6:13:28:52
2.15 6:13:29:9
2.22 6:13:29:26
1.14 6:13:29:39
1.39 6:13:29:54
1.08 6:13:30:6
1.88 6:13:30:23
1.62 6:13:30:38
1.31 6:13:30:52
2.55 6:13:31:11
1.19 6:13:31:24
8.6 6:13:31:52
1.16 6:13:32:5
2.15 6:13:32:22
1.05 6:13:32:34
1.77 6:13:32:50
6.35 6:13:33:16
1.11 6:13:33:28
1.01 6:13:33:39
1.56 6:13:33:55
1.4 6:13:34:9
1 6:13:34:20
2.98 6:13:34:39
1.11 6:13:34:52
1.64 6:13:35:7
1.32 6:13:35:22
1.91 6:13:35:38
1.8 6:13:35:54
1.19 6:13:36:8
2.2 6:13:36:25
10.13 6:13:36:55
1.29 6:13:37:9
1.93 6:13:37:25
16.27 6:13:38:1
2.83 6:13:38:20
1.78 6:13:38:36
1.44 6:13:38:51
1.4 6:13:39:5
1.06 6:13:39:17
1 6:13:39:28
3.13 6:13:39:48
1.32 6:13:40:2
1.48 6:13:40:17
1.18 6:13:40:30
4.76 6:13:40:53
1 6:13:41:3
24.13 6:13:41:44
1.04 6:13:41:56
4.08 6:13:42:18
2.68 6:13:42:37
1.21 6:13:42:50
2.53 6:13:43:8
1.04 6:13:43:20
1 6:13:43:31
1 6:13:43:41
2.68 6:13:44:0
1.83 6:13:44:16
1.01 6:13:44:27
1.58 6:13:44:43
1.17 6:13:44:56
1 6:13:45:7
1.54 6:13:45:22
1.1 6:13:45:34
1.09 6:13:45:48
4.92 6:13:46:11
10.96 6:13:46:41
2.39 6:13:46:59
2.94 6:13:47:19
1.17 6:13:47:32
3.17 6:13:47:52
4.76 6:13:48:14
3.74 6:13:48:35
1.07 6:13:48:48
1.06 6:13:49:0
1.77 6:13:49:16
2.78 6:13:49:35
1.89 6:13:49:51
12.01 6:13:50:23
5.33 6:13:50:46
3.04 6:13:51:6
2.21 6:13:51:23
1.1 6:13:51:36
2.1 6:13:51:53
1.14 6:13:52:6
1.13 6:13:52:19
1.72 6:13:52:35
1.67 6:13:52:51
1.73 6:13:53:6
3.27 6:13:53:27
1.93 6:13:53:43
3.03 6:13:54:3
11.07 6:13:54:33
3.28 6:13:54:53
1.58 6:13:55:9
16.15 6:13:55:44
1.02 6:13:55:55
1.01 6:13:56:7
3.09 6:13:56:26
4.09 6:13:56:48
6.92 6:13:57:14
2.04 6:13:57:31
1.35 6:13:57:45
1 6:13:57:56
2.95 6:13:58:15
1.6 6:13:58:30
1.79 6:13:58:47
1.47 6:13:59:1
3.28 6:13:59:22
1.04 6:13:59:33
