10.15 6:11:0:11
6.02 6:11:0:36
2.69 6:11:0:55
1.07 6:11:1:7
1.4 6:11:1:21
4.58 6:11:1:44
3.15 6:11:2:4
32.53 6:11:2:50
2.3 6:11:3:7
1.02 6:11:3:19
4.28 6:11:3:41
2.05 6:11:3:58
3.63 6:11:4:19
9.9 6:11:4:48
1.37 6:11:5:3
4.41 6:11:5:25
1.75 6:11:5:41
1.08 6:11:5:53
2.33 6:11:6:11
1.15 6:11:6:24
10.53 6:11:6:54
5.92 6:11:7:19
1.32 6:11:7:33
28.19 6:11:8:16
1.44 6:11:8:31
14.32 6:11:9:5
1.79 6:11:9:21
2.45 6:11:9:39
1.03 6:11:9:51
3.76 6:11:10:12
8.68 6:11:10:40
1.33 6:11:10:54
1.51 6:11:11:9
1.46 6:11:11:24
1.66 6:11:11:40
1.1 6:11:11:52
1.5 6:11:12:7
1.2 6:11:12:21
2.47 6:11:12:39
2.17 6:11:12:56
1.33 6:11:13:11
2.65 6:11:13:29
14.41 6:11:14:3
1.89 6:11:14:19
3.42 6:11:14:40
1.64 6:11:14:55
5.91 6:11:15:20
1.33 6:11:15:34
1.55 6:11:15:49
1.46 6:11:16:5
1.7 6:11:16:20
8.82 6:11:16:48
2.08 6:11:17:5
1.07 6:11:17:17
1.2 6:11:17:31
2.35 6:11:17:49
1.34 6:11:18:3
1.22 6:11:18:17
2.73 6:11:18:35
6.28 6:11:19:0
2.64 6:11:19:19
2.66 6:11:19:38
2.12 6:11:19:55
1.25 6:11:20:9
1.68 6:11:20:24
1.97 6:11:20:41
29.46 6:11:21:26
31.87 6:11:22:11
1.17 6:11:22:24
2.73 6:11:22:43
22.36 6:11:23:23
4.89 6:11:23:46
3.37 6:11:24:6
7.67 6:11:24:33
2.14 6:11:24:50
3.23 6:11:25:10
1.12 6:11:25:23
2.24 6:11:25:41
1.01 6:11:25:52
2.69 6:11:26:11
2.27 6:11:26:28
1.17 6:11:26:41
1.14 6:11:26:54
2.54 6:11:27:13
1.29 6:11:27:27
1.33 6:11:27:41
1.18 6:11:27:54
3.48 6:11:28:15
2.18 6:11:28:32
1.74 6:11:28:48
1.19 6:11:29:1
3.49 6:11:29:22
2.08 6:11:29:39
1.15 6:11:29:52
2.27 6:11:30:10
1.83 6:11:30:26
1.35 6:11:30:40
1.05 6:11:30:52
2.2 6:11:31:10
2.42 6:11:31:28
2.12 6:11:31:45
6.52 6:11:32:10
4.91 6:11:32:33
1.78 6:11:32:50
1.54 6:11:33:5
1.1 6:11:33:17
1.07 6:11:33:29
1.98 6:11:33:46
5.15 6:11:34:10
2.34 6:11:34:28
1.88 6:11:34:44
2.1 6:11:35:1
1.54 6:11:35:16
1.21 6:11:35:30
3.27 6:11:35:51
1.09 6:11:36:3
2.74 6:11:36:22
1 6:11:36:32
1.14 6:11:36:45
5.16 6:11:37:9
3.78 6:11:37:30
1.38 6:11:37:44
16.18 6:11:38:19
1.04 6:11:38:31
3.45 6:11:38:52
1.15 6:11:39:5
1.13 6:11:39:17
1.93 6:11:39:34
2.03 6:11:39:51
25.69 6:11:40:33
1.12 6:11:40:46
1.2 6:11:40:59
1.12 6:11:41:12
2.37 6:11:41:30
2.43 6:11:41:48
1.09 6:11:42:0
2.59 6:11:42:19
1.11 6:11:42:31
1.36 6:11:42:46
2.05 6:11:43:3
1.47 6:11:43:18
1.14 6:11:43:31
1.84 6:11:43:47
7.5 6:11:44:14
6.17 6:11:44:39
1.49 6:11:44:53
22.63 6:11:45:33
1.59 6:11:45:49
10.95 6:11:46:19
5.41 6:11:46:43
1.25 6:11:46:57
32.55 6:11:47:43
2.11 6:11:48:0
25.34 6:11:48:42
6.62 6:11:49:7
3.81 6:11:49:28
1.39 6:11:49:43
2.44 6:11:50:1
2.41 6:11:50:19
1.97 6:11:50:36
3.66 6:11:50:57
1.75 6:11:51:13
1 6:11:51:23
24.67 6:11:52:5
1.31 6:11:52:19
2.22 6:11:52:36
1.83 6:11:52:53
6.3 6:11:53:18
1.14 6:11:53:31
1.64 6:11:53:46
8.92 6:11:54:14
1.35 6:11:54:29
1.13 6:11:54:42
1.52 6:11:54:57
6.72 6:11:55:22
3.44 6:11:55:43
1.02 6:11:55:54
1.96 6:11:56:11
1.31 6:11:56:25
1.35 6:11:56:39
1.83 6:11:56:56
1.54 6:11:57:11
6.47 6:11:57:36
1.66 6:11:57:52
6.88 6:11:58:18
2.39 6:11:58:36
5.51 6:11:59:0
16.78 6:11:59:35
1.89 6:11:59:52
