6.99 8:16:0:4
1.51 8:16:0:19
2.48 8:16:0:38
1.09 8:16:0:50
1.66 8:16:1:6
2.79 8:16:1:25
4.94 8:16:1:48
4.78 8:16:2:11
3.89 8:16:2:32
1.32 8:16:2:46
2.65 8:16:3:5
5.39 8:16:3:28
1.27 8:16:3:42
1.02 8:16:3:54
6.87 8:16:4:33
2.63 8:16:4:41
1.27 8:16:4:55
21.9 8:16:5:34
1.09 8:16:5:47
1.78 8:16:6:3
24.66 8:16:6:44
3.96 8:16:7:5
1.01 8:16:7:17
10.88 8:16:7:47
1.5 8:16:8:2
1.13 8:16:8:15
1.39 8:16:8:29
3.05 8:16:8:49
7.81 8:16:9:16
4.91 8:16:9:39
1.15 8:16:9:52
1.18 8:16:10:5
5.96 8:16:10:30
2.29 8:16:10:47
8.38 8:16:11:15
2.37 8:16:11:33
6.49 8:16:11:59
1.22 8:16:12:12
20.97 8:16:12:51
1.44 8:16:13:6
2.42 8:16:13:24
1.28 8:16:13:38
1.06 8:16:13:50
1.17 8:16:14:3
1 8:16:14:14
23.52 8:16:14:54
2.15 8:16:15:11
2 8:16:15:28
4.84 8:16:15:51
1 8:16:16:2
7.32 8:16:16:28
1.15 8:16:16:41
6.86 8:16:17:7
1.22 8:16:17:20
14.56 8:16:17:54
1.29 8:16:18:8
4.09 8:16:18:30
16.08 8:16:19:5
1 8:16:19:15
1.12 8:16:19:28
2.13 8:16:19:45
17.72 8:16:20:22
1.97 8:16:20:39
1.1 8:16:20:51
3.41 8:16:21:12
1.01 8:16:21:23
1 8:16:21:33
1.2 8:16:21:47
3.7 8:16:22:8
1 8:16:22:18
2.75 8:16:22:37
1.02 8:16:22:49
10.15 8:16:23:18
1.55 8:16:23:33
14.72 8:16:24:7
21.5 8:16:24:47
1.32 8:16:25:1
1.77 8:16:25:17
1.62 8:16:25:32
1.7 8:16:25:48
7.94 8:16:26:15
1.99 8:16:26:32
1 8:16:26:43
1.2 8:16:26:56
1.03 8:16:27:8
1.92 8:16:27:25
1.55 8:16:27:40
1.32 8:16:27:54
1.9 8:16:28:10
1.62 8:16:28:26
3.91 8:16:28:47
1.15 8:16:29:0
1.29 8:16:29:14
3.16 8:16:29:34
5.92 8:16:29:59
1.89 8:16:30:15
4.77 8:16:30:38
2.32 8:16:30:56
1.63 8:16:31:11
1.36 8:16:31:26
7.15 8:16:31:52
3.73 8:16:32:13
7.91 8:16:32:40
21.35 8:16:33:19
1.25 8:16:33:33
1.04 8:16:33:45
4.25 8:16:34:7
2.1 8:16:34:30
7.65 8:16:34:57
1.07 8:16:35:9
5.27 8:16:35:33
2.25 8:16:35:50
2.23 8:16:36:8
1.45 8:16:36:23
1.44 8:16:36:37
2.79 8:16:36:56
11.72 8:16:37:28
2 8:16:37:45
1.38 8:16:37:59
1.07 8:16:38:11
1.15 8:16:38:24
1 8:16:38:35
1.75 8:16:38:51
1.54 8:16:39:6
1.93 8:16:39:23
3.51 8:16:39:43
13.31 8:16:40:16
4.41 8:16:40:38
1.05 8:16:40:50
2.15 8:16:41:8
3.35 8:16:41:28
6.31 8:16:41:53
1.5 8:16:42:8
3.38 8:16:42:28
6.41 8:16:42:53
22.32 8:16:43:33
1.03 8:16:43:45
1.57 8:16:44:0
1.01 8:16:44:11
1.91 8:16:44:28
3.11 8:16:44:48
1.65 8:16:45:3
1.53 8:16:45:18
1.39 8:16:45:33
1.15 8:16:45:46
3.87 8:16:46:7
1.65 8:16:46:23
1.59 8:16:46:38
6.53 8:16:47:4
1.97 8:16:47:21
1.26 8:16:47:34
1.96 8:16:47:51
4.31 8:16:48:13
1.27 8:16:48:27
2.04 8:16:48:44
1.1 8:16:48:57
8.78 8:16:49:25
2.67 8:16:49:44
1.58 8:16:49:59
3.61 8:16:50:20
2.41 8:16:50:38
