5.27 6:15:0:18
1.65 6:15:0:34
1 6:15:0:44
1.21 6:15:0:58
3.67 6:15:1:19
3.44 6:15:1:39
1.21 6:15:1:53
1 6:15:2:3
7.92 6:15:2:30
1.02 6:15:2:42
1.7 6:15:3:5
1.03 6:15:3:16
2.22 6:15:3:34
4.86 6:15:3:57
1.34 6:15:4:11
2.26 6:15:4:29
1.74 6:15:4:45
10.44 6:15:5:15
6 6:15:5:39
7.34 6:15:6:6
1.12 6:15:6:18
3.15 6:15:6:38
5.42 6:15:7:2
1.24 6:15:7:16
1.78 6:15:7:32
1.31 6:15:7:46
3.19 6:15:8:6
13.6 6:15:8:39
1.18 6:15:8:52
1.66 6:15:9:8
1.32 6:15:9:22
7.37 6:15:9:48
5.36 6:15:10:12
6.06 6:15:10:37
1.05 6:15:10:49
21.67 6:15:11:28
5.03 6:15:11:52
3.02 6:15:12:11
3.81 6:15:12:32
9.42 6:15:13:1
1.43 6:15:13:22
13.11 6:15:13:55
1.57 6:15:14:10
1.49 6:15:14:25
1.01 6:15:14:36
3.93 6:15:14:57
2.39 6:15:15:15
1.1 6:15:15:28
1.68 6:15:15:44
1.14 6:15:15:57
1.31 6:15:16:11
5.63 6:15:16:35
2.6 6:15:16:53
2.59 6:15:17:13
1.23 6:15:17:25
2.25 6:15:17:43
1.68 6:15:17:59
2.29 6:15:18:17
2.53 6:15:18:54
1.34 6:15:19:8
1.55 6:15:19:23
1.57 6:15:19:39
1 6:15:19:50
1.35 6:15:20:4
2.89 6:15:20:23
1 6:15:20:33
1.27 6:15:20:47
2.13 6:15:21:4
1.52 6:15:21:20
1.2 6:15:21:33
2.03 6:15:21:50
1.47 6:15:22:5
1.28 6:15:22:19
1.06 6:15:22:31
7.52 6:15:22:57
1.29 6:15:23:11
1.19 6:15:23:25
1.33 6:15:23:39
1.52 6:15:23:54
3.84 6:15:24:15
1.09 6:15:24:28
1.08 6:15:24:40
1.24 6:15:24:54
1.31 6:15:25:8
1.37 6:15:25:22
1.43 6:15:25:37
4.24 6:15:25:59
2.78 6:15:26:18
24.85 6:15:26:59
1.8 6:15:27:15
1.73 6:15:27:31
2.35 6:15:27:49
1.29 6:15:28:3
1.31 6:15:28:17
7.2 6:15:28:43
1.06 6:15:28:56
5.43 6:15:29:19
2.75 6:15:29:38
4.07 6:15:30:0
4.8 6:15:30:23
1.25 6:15:30:36
3.06 6:15:30:56
1.04 6:15:31:8
2.9 6:15:31:27
1.43 6:15:31:42
1.22 6:15:31:55
2.4 6:15:32:13
2.17 6:15:32:31
20.38 6:15:33:9
1.25 6:15:33:34
1.18 6:15:33:48
1.11 6:15:34:0
15.63 6:15:34:35
1.82 6:15:34:51
18.66 6:15:35:28
1.88 6:15:35:45
1.28 6:15:35:59
1 6:15:36:9
1 6:15:36:20
1.02 6:15:36:31
1.64 6:15:36:47
4.86 6:15:37:10
1.91 6:15:37:26
2.86 6:15:37:53
20.17 6:15:38:31
4.97 6:15:38:54
22.75 6:15:39:34
1.79 6:15:39:50
4.61 6:15:40:13
1.12 6:15:40:26
2.05 6:15:40:43
2.18 6:15:41:0
7.82 6:15:41:27
3.53 6:15:41:48
3.1 6:15:42:7
1.48 6:15:42:22
4.07 6:15:42:44
1.61 6:15:42:59
11.43 6:15:43:30
1.45 6:15:43:45
1.61 6:15:44:1
2.94 6:15:44:20
1.45 6:15:44:35
15.1 6:15:45:9
12.83 6:15:45:41
7.5 6:15:46:8
2.46 6:15:46:26
1.61 6:15:46:42
4.83 6:15:47:5
1 6:15:47:15
1.7 6:15:47:31
1.01 6:15:47:42
1.13 6:15:47:55
1.96 6:15:48:12
2.64 6:15:48:30
1.06 6:15:48:43
2 6:15:48:59
1.31 6:15:49:14
1.64 6:15:49:29
1.61 6:15:49:45
1.9 6:15:50:1
6.52 6:15:50:27
5.12 6:15:50:50
6.64 6:15:51:15
2.11 6:15:51:33
1.04 6:15:51:45
2.11 6:15:52:2
2.2 6:15:52:19
4.08 6:15:52:41
1.03 6:15:52:52
23.6 6:15:53:33
1.96 6:15:53:50
2.06 6:15:54:7
1.25 6:15:54:21
7.37 6:15:54:47
1.78 6:15:55:3
4.43 6:15:55:26
4.79 6:15:55:48
1.36 6:15:56:3
3.58 6:15:56:23
1.07 6:15:56:36
2.32 6:15:56:53
21.85 6:15:57:33
1.55 6:15:57:48
1 6:15:57:59
1.04 6:15:58:11
1.23 6:15:58:24
1.25 6:15:58:38
3.02 6:15:58:57
1.1 6:15:59:10
5.46 6:15:59:34
